"subject" "activity" "measurement" "mean"
25 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.100428830260274
25 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.109160440476923
25 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.107352957594595
25 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.108737636297297
25 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.107192376965517
25 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.126210440292308
26 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.105002540289474
26 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.0974448692333333
26 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.110237796416216
26 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.108927011474576
26 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.1064396194
26 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.121943461236364
27 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.107699732837838
27 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.105521912588571
27 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.107835818025
27 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.112822289263158
27 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.112837694688636
27 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.123530438196078
28 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.1083448529625
28 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.111517939555556
28 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.106579385202532
28 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.103714705396296
28 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.10858897408913
28 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.121514025692157
29 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.109462068173913
29 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.1104118192
29 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.108659067476923
29 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.106632427301887
29 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.0981339984895833
29 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.118000587840816
30 "Laying" "time-Body-Accelerometer-mean-Z-Axis" -0.1036581505
30 "Sitting" "time-Body-Accelerometer-mean-Z-Axis" -0.099515446133871
30 "Standing" "time-Body-Accelerometer-mean-Z-Axis" -0.108756209835593
30 "Walking" "time-Body-Accelerometer-mean-Z-Axis" -0.0986247068969231
30 "Walking Downstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.0999781422322581
30 "Walking Upstairs" "time-Body-Accelerometer-mean-Z-Axis" -0.124697493775385
1 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.9280564692
1 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.977229008297872
1 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.995759901509434
1 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.283740258842105
1 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.0300353383483878
1 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.35470802509434
3 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.982776639193548
3 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.971010120961538
3 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.96674254295082
3 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.360356726034483
3 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" -0.0574100475102041
3 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.313123437627119
5 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.965934509615385
5 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.980945022045455
5 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.968591815714286
5 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.294098534232143
5 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.275046110468085
5 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.0457237779851064
6 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.934049422052632
6 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.980164933636364
6 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.981758159649123
6 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.296538717368421
6 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.383681639791667
6 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.0501350188513725
7 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.93651361
7 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.972668374583333
7 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.979307570377358
7 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.327243240701754
7 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.0660815600978723
7 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.29487297445098
8 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.94304121537037
8 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.979026152391304
8 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.988815418148148
8 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.173605736002083
8 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.0241393473736842
8 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.171712174634146
11 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.98477733
11 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.982796562075472
11 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.994978878723404
11 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.422842071864407
11 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.142456557034783
11 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.238802959018519
14 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.917501887333333
14 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.976302248148148
14 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.973268905
14 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.402639098135593
14 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.0178313402266667
14 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.309396717592593
15 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.972255551527778
15 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.987084356101695
15 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.988949247358491
15 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.327961801111111
15 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.406471051190476
15 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.0260971840270833
16 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.973691429428571
16 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.986825605362319
16 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.989076811794872
16 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.404692523921569
16 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.207251997929787
16 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.397083831568627
17 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.972960567323944
17 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.9944439053125
17 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.991163919871795
17 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.31950017295082
17 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.187719760269565
17 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.062952754100625
19 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.965019579518072
19 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.976357663013699
19 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.989910996849315
19 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.0489049407963462
19 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.626917070512821
19 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.1287420952375
21 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.955019866222222
21 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.991777287176471
21 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.981419961123596
21 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.297814843538462
21 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.224343492244444
21 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.240808282276596
22 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.947735251944444
22 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.978466823709677
22 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.985000527142857
22 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.00865921919565217
22 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.348618168333333
22 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" 0.0835738640921429
23 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.956756363194444
23 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.987607636617647
23 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.985421519558824
23 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.313521773389831
23 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.0441392843425926
23 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.243887818513725
25 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.909116474109589
25 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.991892828615385
25 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.991970126756757
25 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.596007443513514
25 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" -0.253756934258621
25 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.459775646153846
26 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.969445445263158
26 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.979768987948718
26 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.993069368783784
26 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.340185527559322
26 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.17395384962
26 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.169006952418182
27 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.978455153108108
27 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.988580107714286
27 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.9919515835
27 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.348475560526316
27 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.167407531090909
27 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.295439547254902
28 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.9688882955
28 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.983272806805556
28 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.977748638607595
28 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.293003522222222
28 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.125712887943478
28 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.242062430294118
29 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.984219555507246
29 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.9907450195
29 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.996068635384615
29 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.174337940226415
29 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" 0.167383602458333
29 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.0867715569693878
30 "Laying" "time-Body-Accelerometer-std-X-Axis" -0.976362515428571
30 "Sitting" "time-Body-Accelerometer-std-X-Axis" -0.983622744193548
30 "Standing" "time-Body-Accelerometer-std-X-Axis" -0.977559426949153
30 "Walking" "time-Body-Accelerometer-std-X-Axis" -0.346394275230769
30 "Walking Downstairs" "time-Body-Accelerometer-std-X-Axis" -0.0577703163548387
30 "Walking Upstairs" "time-Body-Accelerometer-std-X-Axis" -0.350504475230769
1 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.83682740562
1 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.922618641914894
1 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.973190056415094
1 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.114461336747368
1 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0319359434489796
1 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.00232026501698113
3 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.962057544516129
3 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.856617812115385
3 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.893449307213115
3 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0699140652103448
3 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0331503723387755
3 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.0116280813372881
5 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.969295613269231
5 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.904335121022727
5 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.869439913392857
5 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.0767484028053571
5 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.0907630761042553
5 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.185022459476596
6 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.924644826385965
6 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.923682131090909
6 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.921493191754386
6 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.164213884996491
6 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.360164958768542
6 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.189276117327451
7 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.926262668653846
7 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.909454698541667
7 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.923400921886792
7 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0772618561052631
7 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.138179072734043
7 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.32616002254902
8 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.93489116
8 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.927331997021739
8 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.938479429074074
8 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.380782052708333
8 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.343826273105263
8 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.348768733170732
11 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.972196873859649
11 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.921402118113208
11 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.964173331702128
11 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0522120750440678
11 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.0708122725543478
11 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.103167501868519
14 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.909697040980392
14 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.914935703907407
14 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.928525725333333
14 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0536126686650847
14 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.378870491755556
14 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.307195533
15 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.962759422361111
15 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.922407162881356
15 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.931900148301887
15 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.138912923691296
15 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.186532377428571
15 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.00406536043541667
16 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.943061150285714
16 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.951607872463768
16 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.960298267692308
16 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.314569762352941
16 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.146993837655319
16 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.163732745078431
17 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.944792875211268
17 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.96185862984375
17 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.968176663717949
17 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0175797885542623
17 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0607892037384783
17 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0131721014395833
19 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.973449968554217
19 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.950388943972603
19 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.944430270684931
19 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.181801561185577
19 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.514816445641026
19 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.176349922525
21 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.956959422222222
21 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.966877560941176
21 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.943601625393258
21 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.0540880509209615
21 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.301336399711111
21 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.109787469104255
22 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.913276301666667
22 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.928059133795645
22 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.922693288412698
22 "Walking" "time-Body-Accelerometer-std-Y-Axis" 0.100384246321739
22 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.239812250944444
22 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.250067523738095
23 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.976309827361111
23 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.934933559264706
23 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.9584444925
23 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.119020586510678
23 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.10825903416963
23 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" 0.0448435785868627
25 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.691770680561644
25 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.947457617061538
25 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.954569225945946
25 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.161852411581081
25 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.14054060387069
25 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.223086808769231
26 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.983231351842105
26 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.94079896551282
26 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.949466155405405
26 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.136351391645763
26 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.011629910112
26 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0491726302763636
27 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.983736043783784
27 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.971579125714286
27 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.955171419
27 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.187301214964912
27 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0979710029522727
27 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.0950104077
28 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.945386780375
28 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.939905244861111
28 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.875689216835443
28 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.117886186425926
28 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" 0.156496646504348
28 "Walking Upstairs" "time-Body-Accelerometer-std-Y-Axis" -0.146753877035294
29 "Laying" "time-Body-Accelerometer-std-Y-Axis" -0.990240946666667
29 "Sitting" "time-Body-Accelerometer-std-Y-Axis" -0.963222497833333
29 "Standing" "time-Body-Accelerometer-std-Y-Axis" -0.969295721076923
29 "Walking" "time-Body-Accelerometer-std-Y-Axis" -0.0917540612869811
29 "Walking Downstairs" "time-Body-Accelerometer-std-Y-Axis" -0.12246346700625
